trans_date_trans_time,merchant,category,amt,city,state,lat,long,city_pop,job,dob,trans_num,merch_lat,merch_long,is_fraud
21-01-2019 01:31,McDermott-Weimann,grocery_pos,126.06,Ashford,WA,46.7531,-121.9898,759,Video editor,14-09-1956,27efdd934f7bf6c4244b5c12c3afce4f,46.331294,-121.16751,0
21-01-2019 01:34,Block-Parisian,misc_net,139.4,Tomales,CA,38.2427,-122.9145,337,Occupational psychologist,05-07-1954,b7d18b07b3a5788c52e734c8993744e5,38.899153,-122.720763,0
21-01-2019 01:35,"""Morissette, Weber and Wiegan""",grocery_net,64.15,Utica,MO,39.7417,-93.6289,271,Land/geomatics surveyor,18-04-1972,4535d6163291c347ee18efc6dc8d7dcf,40.25721,-93.43911,0
21-01-2019 01:36,"""Osinski, Ledner and Leuschke""",grocery_pos,134.04,Weeping Water,NE,40.8731,-96.1528,1517,Dealer,08-11-1951,1fefc0e93ca7b224bb168ab030bb7462,41.172418,-95.348307,0
21-01-2019 01:36,Lebsack and Sons,misc_net,4.11,Altonah,UT,40.3207,-110.436,302,"""Sales professional, IT""",17-01-1990,9756a7974c098660a78416487bc211a7,40.968835,-111.400604,0
21-01-2019 01:37,Bednar Group,misc_net,51.43,June Lake,CA,37.7773,-119.0825,633,Health service manager,09-09-1927,d01e7f29990a7c1ac3720ef16107fd30,37.338928,-118.638409,0
21-01-2019 01:42,Funk Group,grocery_net,61.94,Moriarty,NM,34.9889,-106.0609,7268,"""Therapist, art""",04-08-1988,a422e6d8e76ac7bed832d36dd59edc00,34.063997,-105.995356,0
21-01-2019 01:51,Mayert Group,shopping_pos,9.2,Gardiner,OR,43.7857,-124.1437,260,"""Engineer, maintenance""",01-09-1956,c272d6412a1e6bd9466d192fd311a0ba,44.074772,-124.138915,0
21-01-2019 01:57,Rau and Sons,grocery_pos,121.02,Helm,CA,36.4992,-120.0936,123,Early years teacher,07-02-1973,dd03cf52aa7ee20708cb588bb5db5a36,36.760588,-120.017844,0
21-01-2019 02:04,Torp-Labadie,gas_transport,56.87,Thompson,UT,38.9999,-109.615,46,"""Surveyor, minerals""",23-04-1987,753fa416e429eba1fce002dfc8f0445e,38.829043,-109.811453,0
21-01-2019 02:08,Bartoletti-Wunsch,gas_transport,67.82,Sixes,OR,42.825,-124.4409,217,Retail merchandiser,01-10-1928,54cdb99b4a3dcf3751fe9edc546b8f19,42.310188,-125.131913,0
21-01-2019 02:10,Deckow-O'Conne,grocery_pos,152.22,Wales,AK,64.7556,-165.6723,145,"""Administrator, education""",09-11-1939,d43ff22f4a3f9ef1acdb05f650bedf09,65.426393,-166.522522,0
21-01-2019 02:15,Haley Group,misc_pos,58.22,Phoenix,AZ,33.5623,-112.0559,1312922,Contractor,24-10-1981,dff6b39c6c4cd6bcf00e90687d1cb3ea,32.999876,-112.599645,0
21-01-2019 02:16,Keeling-Crist,misc_pos,141.09,Phoenix,AZ,33.5623,-112.0559,1312922,Contractor,24-10-1981,a2c0b0e702f1b7ba3f4841a67c8796ee,34.310164,-112.96499,0
21-01-2019 02:34,Doyle Lt,grocery_pos,81.98,Hooper,NE,41.6414,-96.5232,1745,"""Engineer, automotive""",26-12-1973,202c0054a708c89824f28a7984845695,42.194911,-97.328913,0
21-01-2019 02:35,Funk Group,grocery_net,70.09,Lake Oswego,OR,45.4093,-122.6847,42817,Planning and development surveyor,28-05-1982,dc51aa34410d375ded04fc422f86bcdf,45.200178,-123.491868,0
21-01-2019 02:38,"""Wiza, Schaden and Stark""",misc_pos,45.12,Lonetree,WY,41.0552,-110.1603,49,Research scientist (physical sciences),05-07-1981,25f8b02f626060cd7dda8363af2cd9c3,40.752531,-110.820473,0
21-01-2019 02:40,"""Quitzon, Green and Bashirian""",shopping_pos,6.23,Luray,MO,40.4931,-91.8912,519,Town planner,13-02-1966,92611b598368ba0145c520d4e43d7ac4,40.003722,-92.450722,0
21-01-2019 02:43,Kutch LLC,gas_transport,59.56,Holstein,NE,40.4542,-98.6538,331,Telecommunications researcher,19-08-1950,a3361acbad31ae2c8b447c2ab512dca7,39.867618,-99.487955,0
21-01-2019 02:43,"""Johnston, Nikolaus and Maggio""",grocery_net,52.78,Sun City,CA,33.7467,-117.1721,54287,"""Designer, exhibition/display""",22-09-1972,5c89fb960cde7ba2b0aa52b17b8cba0b,33.296026,-117.929882,0
21-01-2019 02:51,Conroy Lt,shopping_pos,5,Laguna Hills,CA,33.615,-117.7114,45303,Sales executive,22-12-1969,dd855a1f45ee47997a4e60144a2765e7,34.408833,-116.937441,0
21-01-2019 02:54,Koepp-Witting,grocery_pos,157.11,Gardiner,OR,43.7857,-124.1437,260,"""Engineer, maintenance""",01-09-1956,d9130224a47213fbaeb28caed1eb7249,44.45595,-124.861881,0
21-01-2019 03:04,Trantow PLC,grocery_net,21.44,Redford,MO,37.3272,-91.0243,241,Investment analyst,27-10-1974,fbc17c2c73a9b43d6caab9d1acff3873,37.754763,-91.829902,0
21-01-2019 03:05,Dicki Lt,grocery_net,25.61,Rocky Mount,MO,38.2911,-92.7059,1847,Tax inspector,26-10-1988,0133c49a157ba95045a1657d48e8b4fb,38.768865,-93.429244,0
21-01-2019 03:05,"""Turner, Ruecker and Parisian""",misc_pos,40.43,Lowell,OR,43.921,-122.7806,1420,Systems analyst,11-11-1965,9d9031710e32e343d2a3aba568d8c42d,44.586755,-122.718201,0
21-01-2019 03:06,Halvorson Group,misc_pos,8.71,Paradise Valley,AZ,33.5494,-111.9565,17047,Building surveyor,29-01-1935,f731c9cb7fee1badf2632ab9aa871ca5,32.741701,-111.086618,0
21-01-2019 03:09,Reynolds-Schinne,misc_pos,35.17,Fiddletown,CA,38.5234,-120.6763,832,Immigration officer,19-05-1987,2a992f91af909a7a206d7ec23b75b8c5,37.546297,-120.182838,0
21-01-2019 03:10,Wiza LLC,misc_pos,6.61,Fields Landing,CA,40.7268,-124.2174,276,"""Scientist, audiological""",06-05-1929,77800962e2597300a8476ee1eb28a0b5,41.095653,-125.00474,0
21-01-2019 03:14,"""Raynor, Feest and Mille""",gas_transport,72.64,Fields Landing,CA,40.7268,-124.2174,276,"""Scientist, audiological""",06-05-1929,534622e78b154be4c63dfa43143f1e9e,40.836689,-123.448368,0
21-01-2019 03:14,"""Hayes, Marquardt and Dibbert""",misc_net,3.31,Gardiner,OR,43.7857,-124.1437,260,"""Engineer, maintenance""",01-09-1956,d0191a6f3e438d949e6f99d44ee685f3,44.424294,-124.857815,0
21-01-2019 03:25,Smitham-Schille,grocery_net,61.39,Littleton,CO,39.5994,-105.0044,320420,Water engineer,31-07-1975,6226fc87ebcd08b08653cf4b053bde7b,39.178441,-105.284528,0
21-01-2019 03:27,Dicki Lt,grocery_net,68.47,Laramie,WY,41.4247,-105.4781,35371,"""Pilot, airline""",02-09-1988,9455778d86fafa3296a77ca03271dec8,42.117509,-105.374055,0
21-01-2019 03:45,Lockman Lt,grocery_pos,220.97,Kansas City,MO,38.9621,-94.5959,545147,Counsellor,18-11-1987,ae09f2cbc5f021941086327fc7241e55,38.70829,-94.217063,0
21-01-2019 03:48,Stiedemann Inc,misc_pos,147.31,Burbank,WA,46.1966,-118.9017,3684,Musician,29-11-1981,c0d52b20f208f5a63427208e7cecd9e4,46.258152,-119.31703,0
21-01-2019 03:50,Bernhard Inc,gas_transport,45.93,Riverton,WY,43.0351,-108.2024,19408,"""Lecturer, higher education""",11-09-1993,8279443573506b143712b90512f2f6cc,42.955555,-107.89642,0
21-01-2019 03:51,Emard Inc,gas_transport,65.8,Arnold,MO,38.4305,-90.387,35439,Land/geomatics surveyor,31-03-1985,8a3df23674ee50a6f504b987a0e22499,39.243473,-90.236573,0
21-01-2019 03:54,Koss and Sons,gas_transport,76.19,Kent,OR,45.0838,-120.6649,60,Museum education officer,03-04-1942,2f11027fe4c72aaa43f31d93edd6bb68,45.69276,-119.926571,0
21-01-2019 04:01,Barrows PLC,shopping_pos,124.24,Dumont,CO,39.7532,-105.6356,565,Mental health nurse,27-08-1978,ae468222de9a619facc75cf769046197,38.771758,-106.581987,0
21-01-2019 04:05,Ruecker Group,misc_net,1.02,San Diego,CA,33.0067,-117.069,1241364,Chartered public finance accountant,05-08-1959,c79bb064a1334fdd409f940c7523995c,33.262882,-117.007446,0
21-01-2019 04:09,"""Kovacek, Dibbert and Ondrick""",grocery_pos,102.3,Conway,WA,48.34,-122.3456,85,"""Research officer, political party""",01-09-1984,c70367ca94ac0cb5910c0bf79dcd16b6,48.524427,-123.089953,0
21-01-2019 04:13,"""Bernier, Streich and Jewess""",grocery_net,107.89,Honokaa,HI,20.0827,-155.488,4878,Physiotherapist,03-12-1966,c81254291422caac6a1988e984c27e61,20.185118,-156.172666,0
21-01-2019 04:17,Deckow-O'Conne,grocery_pos,79.55,Oakland,CA,37.7878,-122.1884,381459,Barista,03-01-1974,4a90edb748c0e15b12bbff485c9ce1a0,37.174575,-123.114199,0
21-01-2019 04:17,DuBuque LLC,grocery_pos,122.82,Centerview,MO,38.7897,-93.8702,2368,Electronics engineer,17-07-1989,f056631a222449878ad179a1d77c3f60,39.767949,-94.443694,0
21-01-2019 04:18,Schmitt Lt,misc_net,195.82,Napa,CA,38.4549,-122.2564,94014,Airline pilot,21-08-1985,7465bb0c1f8b93212bc426037ea1c093,39.32761,-122.468746,0
21-01-2019 04:23,"""Rowe, Batz and Goodwin""",grocery_pos,204.19,Lake Oswego,OR,45.4093,-122.6847,42817,Planning and development surveyor,28-05-1982,c785e519b6e8c72d7b329fdf64208845,45.195711,-123.453103,0
21-01-2019 04:28,McDermott-Weimann,grocery_pos,95.87,Mesa,ID,44.6255,-116.4493,129,Cartographer,15-12-1965,aa43b66284445b8ccba369931fe6308b,44.835671,-117.032846,0
21-01-2019 04:28,Macejkovic-Lesch,shopping_pos,6.2,Santa Monica,CA,34.0287,-118.4924,92043,"""Civil engineer, contracting""",25-04-1961,68f8d72e2a14b173c69f91b68397ad60,34.975384,-118.312839,0
21-01-2019 04:31,"""Goldner, Kovacek and Abbott""",grocery_pos,90.11,North Loup,NE,41.4972,-98.7858,509,"""Nurse, children's""",15-09-1980,2aecaa7f005a9b6de9579a2adbae4772,41.373192,-98.915273,0
21-01-2019 04:37,Mohr-Baye,shopping_net,3.96,Freedom,WY,43.0172,-111.0292,471,"""Education officer, museum""",02-08-1967,e697e4e2f4fa5ce18d6067982ded504f,42.628211,-110.044682,0
21-01-2019 04:38,Sporer Inc,gas_transport,40.91,Conway,WA,48.34,-122.3456,85,"""Research officer, political party""",01-09-1984,5ae17810a9d32f9d25ea9f1f3ce35797,49.329812,-122.700624,0
21-01-2019 04:41,"""Osinski, Ledner and Leuschke""",grocery_pos,103.91,Matthews,MO,36.7154,-89.6287,1019,Aeronautical engineer,26-01-1979,ad97777bf5c5dd689d1505ffbc782029,36.653678,-89.006005,0
21-01-2019 04:57,Lynch Lt,shopping_pos,9.05,Fields Landing,CA,40.7268,-124.2174,276,"""Scientist, audiological""",06-05-1929,7c1c1a9bf463ada19fb0e61d41ad858e,41.213636,-125.029619,0
21-01-2019 04:58,Roob LLC,grocery_net,42.18,Fiddletown,CA,38.5234,-120.6763,832,Immigration officer,19-05-1987,25371755969fd89343cdd55998d39bfe,37.634708,-121.220592,0
21-01-2019 05:04,Collier Inc,grocery_net,33.13,Norwalk,CA,33.9056,-118.0818,105549,Firefighter,22-09-1973,464117789755643eb2ca1e5ae035a901,34.533272,-117.807916,0
21-01-2019 05:06,Torp-Labadie,gas_transport,69.86,Alva,WY,44.6873,-104.4414,110,"""Administrator, local government""",16-05-1973,3d65646ac4dbf381817829d5596805a8,44.772765,-104.757524,0
21-01-2019 05:09,Effertz LLC,entertainment,29.15,Corona,CA,33.8419,-117.6043,233717,Wellsite geologist,22-05-1966,1d1fe300b9553afcf4a8f650d6d670f5,34.445981,-118.265657,0
21-01-2019 05:11,"""Osinski, Ledner and Leuschke""",grocery_pos,83.51,Moriarty,NM,34.9889,-106.0609,7268,"""Therapist, art""",04-08-1988,30540e6c5ea6c9bdbaff54d682d2c5aa,35.711153,-106.156422,0
21-01-2019 05:22,Koepp-Witting,grocery_pos,227.9,Lakeport,CA,39.047,-122.9328,11256,Podiatrist,18-10-1972,da6b47d42fbaf66168f7a4b6639aee83,38.203,-123.025335,0
21-01-2019 05:22,"""Greenfelder, Bartoletti and Davis""",misc_net,3.76,Sutherland,NE,41.1558,-101.136,1789,Insurance broker,11-02-1982,bde4ff3ce3b336dc9373aaee39e7fdd4,41.342693,-100.559145,0
21-01-2019 05:26,Rau and Sons,grocery_pos,180.07,Colorado Springs,CO,38.8881,-104.6556,525713,Museum/gallery exhibitions officer,09-05-1992,c1f50203b06632018696f7d142dc3ff2,38.709629,-104.302344,0
21-01-2019 05:26,Paucek-Wiz,grocery_net,50.74,Phoenix,AZ,33.5623,-112.0559,1312922,Contractor,24-10-1981,1323224746b46aa1530c3f38bbf932d2,33.929386,-112.891634,0
21-01-2019 05:30,Conroy-Cruickshank,gas_transport,50.97,Gardiner,OR,43.7857,-124.1437,260,"""Engineer, maintenance""",01-09-1956,a639eb10c9a0c3fae1bf22a5ca853e45,44.769222,-123.378881,0
21-01-2019 05:34,Pacocha-O'Reilly,grocery_pos,185.48,Phoenix,AZ,33.5623,-112.0559,1312922,Contractor,24-10-1981,fe578f312e6019180666990526db560e,33.755655,-111.466241,0
21-01-2019 05:35,Mohr-Baye,shopping_net,202.81,Meredith,CO,39.3199,-106.6596,61,Public relations account executive,04-11-1939,97b26f4f99a0ec797eee25fb6d4dbc51,40.126771,-106.430732,0
21-01-2019 05:39,"""Lind, Huel and McClure""",gas_transport,64.51,San Jose,CA,37.3304,-121.7913,973849,Geoscientist,18-01-1997,7440fe1d28a5aafdc1e0e5d506824d6b,36.43763,-121.956327,0
21-01-2019 05:45,Klocko LLC,misc_net,4.67,Greenview,CA,41.5403,-122.9366,308,Call centre manager,20-09-1958,b0d235031733198d509dc782e529e78b,40.854698,-122.54195,0
21-01-2019 05:45,Koepp-Witting,grocery_pos,134.77,High Rolls Mountain Park,NM,32.9396,-105.8189,899,Naval architect,30-08-1967,6be509c7cb50722124351aaa96c87d1b,33.36476,-105.438891,0
21-01-2019 05:49,Kutch LLC,gas_transport,52.47,Crownpoint,NM,35.7206,-108.0271,5662,IT consultant,08-04-1989,14c544cb21c251fc547bd744270b3d88,35.04717,-108.863715,0
21-01-2019 05:53,Gutmann-Upton,misc_pos,11.15,Lake Oswego,OR,45.4093,-122.6847,42817,Planning and development surveyor,28-05-1982,6b747b4b41959b508507bcc79b59ef19,45.086183,-123.441963,0
21-01-2019 05:58,Kutch LLC,gas_transport,59.29,Portland,OR,45.5303,-122.7033,841711,"""Engineer, building services""",04-04-1963,aa130d77aa09eeaa671207114202be15,45.374922,-121.997539,0
21-01-2019 06:02,"""Johnson, Runolfsdottir and Maye""",misc_net,1.4,Independence,MO,39.1412,-94.3515,123373,"""Engineer, production""",27-11-1992,d523dc4daabf09e0f1035d0886820d8d,38.349219,-95.156866,0
21-01-2019 06:03,Denesik and Sons,shopping_pos,132.01,Brashear,MO,40.1959,-92.4333,805,Private music teacher,27-06-1970,bdae066f517f74fd6ea56b379bf302e9,41.025887,-93.184726,0
21-01-2019 06:06,Corwin-Collins,gas_transport,64.73,Holstein,NE,40.4542,-98.6538,331,Telecommunications researcher,19-08-1950,533b7ed01c12a482b1c7b97b23bf4160,40.422433,-97.892483,0
21-01-2019 06:07,Murray-Smitham,grocery_pos,138.77,Sutherland,NE,41.1558,-101.136,1789,Insurance broker,11-02-1982,72260d1598553cb1a2273fac1971e80b,41.35778,-101.850711,0
21-01-2019 06:19,"""Rowe, Batz and Goodwin""",grocery_pos,79.67,Paradise Valley,AZ,33.5494,-111.9565,17047,Building surveyor,29-01-1935,757386b695e4952b8515a8cdca6a67d7,34.21535,-110.979551,0
21-01-2019 06:25,Gleason-Macejkovic,shopping_net,9.78,Port Costa,CA,38.046,-122.1866,198,Armed forces training and education officer,31-03-1959,9193b83010353d2e59a340246a08b01a,38.755949,-122.170724,0
21-01-2019 06:26,Kilback LLC,grocery_pos,90.5,Red River,NM,36.6659,-105.4694,606,"""Surveyor, land/geomatics""",06-09-1988,8452cb0f605f33a13a9e3c20e477a448,36.102987,-105.248286,0
21-01-2019 06:31,Miller-Hauck,grocery_pos,89.64,Jordan Valley,OR,42.8801,-117.281,641,Economist,24-11-1993,1e85d145d729ead6ad1661c3bba22eba,42.402531,-116.870367,0
21-01-2019 06:36,"""Schmeler, Bashirian and Price""",shopping_net,1.72,Yellowstone National Park,WY,44.7957,-110.6137,369,Materials engineer,16-11-1941,d4d27c2f06fcf4403f209c6c91195e8a,44.131947,-110.107848,0
21-01-2019 06:38,Huels-Hahn,gas_transport,26.19,Luray,MO,40.4931,-91.8912,519,Town planner,13-02-1966,513e972a05ea74a1650a81b89ae96c74,41.447621,-92.797479,0
21-01-2019 06:44,Huels-Hahn,gas_transport,57.48,Moriarty,NM,34.9889,-106.0609,7268,"""Therapist, art""",04-08-1988,14e4c826a8bf7da8eee871e93574dd9a,34.877347,-107.03238,0
21-01-2019 06:47,"""Okuneva, Schneider and R""",shopping_pos,8.15,Laguna Hills,CA,33.615,-117.7114,45303,Sales executive,22-12-1969,bda93c5522938c7c49c1b71500e5e350,33.624631,-118.204008,0
21-01-2019 06:56,Stamm-Witting,shopping_net,26.68,Mesa,ID,44.6255,-116.4493,129,Cartographer,15-12-1965,b64921dc0b48557811e771aece83ed2e,45.053195,-115.534627,0
21-01-2019 06:57,"""Streich, Dietrich and Barton""",shopping_net,8.05,Albuquerque,NM,35.0561,-106.5506,641349,Charity officer,24-01-1967,9daa1b75baaaa9bff69cbdba1620cf48,34.06765,-106.604482,0
21-01-2019 06:58,Wiza LLC,misc_pos,1.45,Yellowstone National Park,WY,44.7957,-110.6137,369,Materials engineer,16-11-1941,c410503678ddd3d148851813326542f3,44.272792,-111.275667,0
21-01-2019 07:08,"""Casper, Hand and Zul""",grocery_pos,126.75,Westerville,NE,41.4193,-99.3844,73,Product designer,10-02-1935,2d56f9a8bd6936e2cf12074f2113be43,42.370282,-100.374816,0
21-01-2019 07:09,Pacocha-O'Reilly,grocery_pos,110.01,Kirk,CO,39.6171,-102.4776,207,Network engineer,04-12-1955,769c0cc1adde1fc62af8086cf2219df6,40.370041,-102.891415,0
21-01-2019 07:11,Kutch and Sons,grocery_pos,124.49,Browning,MO,40.029,-93.1607,602,Cytogeneticist,14-07-1954,8e3b3c1c18b3db1cbd65ee0f2ee388bc,40.709282,-92.874866,0
21-01-2019 07:21,"""Rutherford, Homenick and Bergstrom""",grocery_net,93.86,Phoenix,AZ,33.5623,-112.0559,1312922,Contractor,24-10-1981,f38f1bd6aeaf9f1ca06679165a9a17ac,33.68138,-111.876278,0
21-01-2019 07:25,Harber Inc,gas_transport,38.41,Meredith,CO,39.3199,-106.6596,61,Public relations account executive,04-11-1939,cbb8cc3b7fd006d95269f9686ee23990,39.243808,-106.344438,0
21-01-2019 07:31,Ledner-Pfannerstill,gas_transport,90.03,Blairstown,MO,38.5319,-93.9221,467,Agricultural consultant,27-05-1950,8524e89561c8ad8413b85f654838f314,38.061777,-94.740889,0
21-01-2019 07:33,Balistreri-Nade,misc_pos,36.98,Helm,CA,36.4992,-120.0936,123,Early years teacher,07-02-1973,c5a44359b3fa0ca0d93a2e3fb1375253,35.946682,-120.295474,0
21-01-2019 07:39,Kuhic LLC,shopping_net,936.34,Unionville,MO,40.4815,-92.9951,3805,"""Investment banker, corporate""",15-09-1950,1995c60785d499223f05669edd70e54e,40.274062,-92.676083,0
21-01-2019 07:40,"""Bernier, Streich and Jewess""",grocery_net,46.98,Newhall,CA,34.3795,-118.523,34882,Health physicist,25-04-1971,9e7d8f1604921e72b016207fb0a8219f,35.316354,-117.579063,0
21-01-2019 07:43,Lebsack and Sons,misc_net,36.72,Moab,UT,38.5677,-109.5271,9772,Location manager,24-11-1989,e44112f9a2698f8f72b837be8ca04592,39.12602,-109.022832,0
21-01-2019 07:44,Koss and Sons,gas_transport,51.95,Sutherland,NE,41.1558,-101.136,1789,Insurance broker,11-02-1982,90908928e6ae5dd6bc542903f7048216,41.846072,-102.080691,0
21-01-2019 07:50,"""Eichmann, Bogan and Rodriguez""",gas_transport,47.07,Llano,NM,36.1486,-105.6648,247,Architectural technologist,24-10-1961,5b8ffa264d713ecd9797d7f5e5b1bb5e,36.079112,-106.645856,0
21-01-2019 08:01,Morissette PLC,shopping_pos,9.2,Mesa,ID,44.6255,-116.4493,129,Cartographer,15-12-1965,769fb3094aaf9bd71a33f223b3b65a8b,44.012387,-117.033964,0
21-01-2019 08:11,Kutch and Sons,grocery_pos,44.96,Ruidoso,NM,33.3305,-105.6933,8874,Licensed conveyancer,16-08-2000,8fdbbec9b49dd6eb57f50fb106520dd1,34.17789,-104.711411,0
21-01-2019 08:15,"""Kovacek, Dibbert and Ondrick""",grocery_pos,118.78,Howells,NE,41.6964,-96.9858,1063,Research scientist (maths),02-04-1928,7be9f92f9584d3a2d22b5f59348ab297,41.771645,-97.806708,0
21-01-2019 08:17,"""Kerluke, Considine and Macejkovic""",misc_net,35.73,Carlotta,CA,40.507,-123.9743,1139,"""Therapist, occupational""",15-01-1951,b9eb103beff4bbd9063c18383373a910,39.603942,-124.815502,0
21-01-2019 08:19,Wisozk and Sons,misc_pos,62.78,Lake Oswego,OR,45.4093,-122.6847,42817,Planning and development surveyor,28-05-1982,4644a7ebf50c8ec1c49815b07b8aa859,46.330417,-123.402403,0
21-01-2019 08:19,Gutmann-Upton,misc_pos,9.83,Santa Monica,CA,34.0287,-118.4924,92043,"""Civil engineer, contracting""",25-04-1961,8d41bafb12ff79c299ac59eeea2e4d21,34.878686,-118.108098,0
21-01-2019 08:24,"""Stroman, Hudson and Erdman""",gas_transport,72.83,Palmdale,CA,34.5715,-118.0231,171170,Chemical engineer,04-06-1963,289e0b3068baa82345222fe3cd41ef34,35.533265,-117.738074,0
21-01-2019 08:31,Buckridge PLC,misc_pos,3.58,June Lake,CA,37.7773,-119.0825,633,Health service manager,09-09-1927,86071e7e66833174574ac5efe4a2ffb8,36.886871,-118.316528,0
21-01-2019 08:37,"""Jenkins, Hauck and Friesen""",gas_transport,60.4,Omaha,NE,41.2064,-95.9953,518429,"""Surveyor, land/geomatics""",10-10-1995,132a816e18989bddf6b7edad2803539c,40.531825,-95.510917,0
21-01-2019 08:43,Mante Group,misc_net,2.71,Altonah,UT,40.3207,-110.436,302,"""Sales professional, IT""",17-01-1990,ac958a48d77dd4eb04aa1f7693b88438,39.906392,-111.415212,0
21-01-2019 08:49,"""Willms, Kris and Bergnaum""",shopping_pos,6.29,San Diego,CA,33.0067,-117.069,1241364,Chartered public finance accountant,05-08-1959,c77d6dffda20e1fae51c0e97ef271a55,32.724794,-116.276175,0
21-01-2019 08:50,Harber Inc,gas_transport,60.54,Syracuse,MO,38.6547,-92.8929,628,"""Radiographer, diagnostic""",18-12-1961,e247526f0a38ef651e9285c2707791e8,38.280854,-92.225186,0
21-01-2019 08:52,Pouros-Haag,shopping_pos,152.32,Lonetree,WY,41.0552,-110.1603,49,Research scientist (physical sciences),05-07-1981,35eb2d15a64275cb632cf66c26193167,40.093547,-109.727318,0
21-01-2019 09:00,Ortiz Group,grocery_net,90.49,Lake Oswego,OR,45.4093,-122.6847,42817,Planning and development surveyor,28-05-1982,ad49cfd51c725bc6b1c5754a5c968c1a,45.321593,-122.516963,0
21-01-2019 09:13,Koepp-Parke,grocery_pos,62.14,Espanola,NM,35.9866,-106.0654,18408,Historic buildings inspector/conservation officer,18-07-1972,8f85f86cc22d1a339c3629c9c7891d66,35.091408,-105.254186,0
21-01-2019 09:14,Miller-Hauck,grocery_pos,120.19,Grenada,CA,41.6125,-122.5258,589,Systems analyst,21-12-1945,79a551292f43d5d47abb95dbea448e8c,42.58061,-121.982745,0
21-01-2019 09:18,Volkman-Predovic,shopping_net,212.82,Blairsden-Graeagle,CA,39.8127,-120.6405,1725,Chartered legal executive (England and Wales),27-05-1967,950704f542ff3a75ce3dc8549dd147ca,40.461538,-120.802638,0
21-01-2019 09:39,Pouros-Conroy,shopping_pos,6.94,Greenview,CA,41.5403,-122.9366,308,Call centre manager,20-09-1958,93ba5335c748b36db60e726a677d6a9d,41.170537,-123.198186,0
21-01-2019 09:45,"""Hagenes, Kohler and Hoppe""",food_dining,13.91,Parker,CO,39.5102,-104.7216,84861,Materials engineer,10-03-1932,7a292a3817ba50a4a6f284b20e155613,39.598393,-103.81171,0
21-01-2019 09:47,Balistreri-Nade,misc_pos,147.74,Phoenix,AZ,33.5623,-112.0559,1312922,Contractor,24-10-1981,334e15a3605ccb2bca3d861822aad33b,33.375527,-112.800777,0
21-01-2019 09:56,McDermott-Rice,misc_pos,6.59,Laguna Hills,CA,33.615,-117.7114,45303,Sales executive,22-12-1969,af97e99706fd60a16b656af05890d176,33.92122,-117.15192,0
21-01-2019 09:59,Bahringer-Larson,grocery_net,67.17,Burlington,WA,48.4786,-122.3345,14871,Public house manager,10-03-1974,fbd010d6844ab3e9880d43393a44b502,47.978134,-122.080762,0
21-01-2019 09:59,Bins-Rice,gas_transport,71.27,Redford,MO,37.3272,-91.0243,241,Investment analyst,27-10-1974,a51a49c57769fe3bb3ba97e02a6bf500,37.455592,-91.041265,0
21-01-2019 10:01,Spencer PLC,entertainment,10.94,Santa Monica,CA,34.0287,-118.4924,92043,"""Civil engineer, contracting""",25-04-1961,35a6f83c18eae3844ade26da4db943a1,33.412455,-117.558933,0
21-01-2019 10:08,Vandervort-Funk,grocery_pos,159.36,Browning,MO,40.029,-93.1607,602,Cytogeneticist,14-07-1954,c4f75a65bbf766da5ecce203bd2e8472,40.350779,-93.609639,0
21-01-2019 10:12,Koss and Sons,gas_transport,55.71,Holstein,NE,40.4542,-98.6538,331,Telecommunications researcher,19-08-1950,2a0b10118e92c68dfaf1c9c3d51ee599,39.924967,-97.880912,0
21-01-2019 10:17,Cummerata-Jones,gas_transport,52.91,Weeping Water,NE,40.8731,-96.1528,1517,Dealer,08-11-1951,9da1f6d73073379dc8130d795ee36c60,40.480379,-95.233141,0
21-01-2019 10:18,Kuvalis Lt,gas_transport,60.83,Thompson,UT,38.9999,-109.615,46,"""Surveyor, minerals""",23-04-1987,dc195499dfd14b6b5db26b689d914f2b,38.42884,-110.461054,0
21-01-2019 10:20,Kuphal-Bartoletti,misc_net,1.04,Tomales,CA,38.2427,-122.9145,337,Occupational psychologist,05-07-1954,d10a05c12d5cd718d5819547477855e5,38.177344,-123.770366,0
21-01-2019 10:22,"""Schmeler, Bashirian and Price""",shopping_net,83.58,Fiddletown,CA,38.5234,-120.6763,832,Immigration officer,19-05-1987,152f469778b85863e227160e4d54b775,37.606341,-119.765989,0
21-01-2019 10:23,Heidenreich PLC,grocery_pos,90.99,Fort Washakie,WY,43.0048,-108.8964,1645,Freight forwarder,26-02-1976,542a51be8d4d221a4878f5a954c860f2,42.704488,-108.548732,0
21-01-2019 10:39,Conroy-Cruickshank,gas_transport,65.86,Roseland,NE,40.4591,-98.5551,463,"""Nurse, mental health""",31-05-1948,9ac4a50d39afe240f3255d821c6fe18c,41.214429,-98.663776,0
21-01-2019 10:54,Boyer PLC,misc_pos,183.53,Azusa,CA,34.1248,-117.9031,59705,Civil Service fast streamer,23-06-1983,2f9befdf84485ff22da3942717294064,33.33659,-116.944457,0
21-01-2019 11:02,"""Streich, Dietrich and Barton""",shopping_net,5.3,Greenview,CA,41.5403,-122.9366,308,Call centre manager,20-09-1958,7eb90d16e14bd34c858cdac9bebf7764,40.931855,-122.355024,0
21-01-2019 11:02,Williamson LLC,misc_pos,36.09,Athena,OR,45.8289,-118.4971,1302,Dealer,18-10-1976,dc673fdd2fe6da78874efd9084f7347d,46.340199,-117.585956,0
